failure_run_id,success_run_id,workflow_name,failure_display_title,success_display_title,failure_time,success_time,failure_run_time,success_run_time,time_to_recover,total_number_of_steps,failure_step_number,failure_step_name,failure_job_started_at,failure_job_completed_at,failed_step_started_at,failed_step_completed_at,failure_step_run_time,time_to_recover_seconds,time_difference,proportion_of_steps_that_didnt_fail,category,normalized_timed_to_recover,normalized_time_diff,normalized_proportion_of_step_that_didnt_fail,frequency
3682186006,3683038467,Fission CI,Use client generator to generate all k8s clients and add respective client-go metrics,Use client generator to generate all k8s clients and add respective client-go metrics,2022-12-13T05:33:42Z,2022-12-13T07:43:41Z,1.412222222,0.781944444,2.166388889,52,16,Integration tests,2022-12-13T04:09:07Z,2022-12-13T05:33:40Z,2022-12-13T10:15:48.000+06:00,2022-12-13T11:33:04.000+06:00,1.287777778,7799,-2269,0.307692308,Testing,,,,
3683757068,3684931044,Fission CI,Use client generator to generate all k8s clients and add respective c…,Create role/role binding/service account required for builder/function pods,2022-12-13T09:38:32Z,2022-12-13T11:56:29Z,0.814166667,0.545833333,2.299166667,52,16,Integration tests,2022-12-13T08:49:53Z,2022-12-13T09:22:03Z,2022-12-13T14:55:27.000+06:00,2022-12-13T15:21:32.000+06:00,0.434722222,8277,-966,0.307692308,Testing,,,,
3685311804,3685364318,Fission CI upgrade,Create role/role binding/service account required for builder/function pods,Create role/role binding/service account required for builder/function pods,2022-12-13T12:26:55Z,2022-12-13T12:34:32Z,0.147222222,0.159444444,0.126944444,18,10,Upgrade fission to latest,2022-12-13T12:18:15Z,2022-12-13T12:26:54Z,2022-12-13T18:20:50.000+06:00,2022-12-13T18:26:43.000+06:00,0.098055556,457,44,0.555555556,Post-Build Checks,,,,
3685311807,3685364325,Fission CI,Create role/role binding/service account required for builder/function pods,Create role/role binding/service account required for builder/function pods,2022-12-13T12:20:03Z,2022-12-13T13:13:45Z,0.032777778,0.813055556,0.895,26,8,Helm chart lint,2022-12-13T12:18:13Z,2022-12-13T12:20:01Z,2022-12-13T18:19:56.000+06:00,2022-12-13T18:19:57.000+06:00,0.000277778,3222,2809,0.307692308,Build,,,,
3692453009,3692837065,Fission CI,Create role and rolebinding for event-fetcher in multiple namespaces …,Remove singleDefaultNamespace field from helm chart,2022-12-14T07:38:08Z,2022-12-14T08:46:19Z,0.828055556,0.818333333,1.136388889,52,16,Integration tests,2022-12-14T06:48:37Z,2022-12-14T07:30:25Z,2022-12-14T12:54:27.000+06:00,2022-12-14T13:29:38.000+06:00,0.586388889,4091,-35,0.307692308,Testing,,,,
3692768122,3692837065,Fission CI,Remove singleDefaultNamespace field from helm chart,Remove singleDefaultNamespace field from helm chart,2022-12-14T08:33:55Z,2022-12-14T08:46:19Z,0.825833333,0.818333333,0.206666667,104,16,Integration tests,2022-12-14T07:44:32Z,2022-12-14T08:29:36Z,2022-12-14T13:51:15.000+06:00,2022-12-14T14:28:53.000+06:00,0.627222222,744,-27,0.153846154,Testing,,,,
3693187322,3701775932,Fission CI,Verify Kubernets 1.23 with Fission CI,Allow service account check to run only once at start of executor,2022-12-14T10:21:28Z,2022-12-15T09:21:25Z,1.544166667,2.524722222,22.99916667,26,16,Integration tests,2022-12-14T08:48:57Z,2022-12-14T10:21:25Z,2022-12-14T14:54:27.000+06:00,2022-12-14T16:20:46.000+06:00,1.438611111,82797,3530,0.615384615,Testing,,,,
3693968314,3701775932,Fission CI,Update chart version 1.18.0-rc2,Allow service account check to run only once at start of executor,2022-12-14T11:24:26Z,2022-12-15T09:21:25Z,0.831666667,2.524722222,21.94972222,78,16,Integration tests,2022-12-14T10:34:41Z,2022-12-14T11:24:24Z,2022-12-14T16:40:06.000+06:00,2022-12-14T17:23:58.000+06:00,0.731111111,79019,6095,0.205128205,Testing,,,,
3694148936,3701775932,Fission CI,Spawn goroutine for newdeploy functions only from function handler,Allow service account check to run only once at start of executor,2022-12-14T12:18:26Z,2022-12-15T09:21:25Z,1.299722222,2.524722222,21.04972222,52,16,Integration tests,2022-12-14T11:00:36Z,2022-12-14T12:18:24Z,2022-12-14T17:07:04.000+06:00,2022-12-14T18:17:37.000+06:00,1.175833333,75779,4410,0.307692308,Testing,,,,
3694723850,3701775932,Fission CI,Update chart version 1.18.0-rc2 (#2671),Allow service account check to run only once at start of executor,2022-12-14T13:19:39Z,2022-12-15T09:21:25Z,1.002222222,2.524722222,20.02944444,52,16,Integration tests,2022-12-14T12:19:39Z,2022-12-14T12:55:23Z,2022-12-14T18:25:02.000+06:00,2022-12-14T18:54:52.000+06:00,0.497222222,72106,5481,0.307692308,Testing,,,,
3696468285,3701775932,Fission CI,Verify Kubernets 1.23 with Fission CI,Allow service account check to run only once at start of executor,2022-12-14T17:28:32Z,2022-12-15T09:21:25Z,1.573611111,2.524722222,15.88138889,26,16,Integration tests,2022-12-14T15:54:18Z,2022-12-14T17:28:30Z,2022-12-14T22:00:39.000+06:00,2022-12-14T23:27:43.000+06:00,1.451111111,57173,3424,0.615384615,Testing,,,,
3706180481,3770851180,Fission CI,fix: add missing imagePullSecrets sections to pods,Fix issue with updating timetrigger without --cron flag,2022-12-16T10:18:57Z,2022-12-24T10:34:44Z,17.43861111,0.548055556,192.2630556,52,16,Integration tests,2022-12-16T09:18:57Z,2022-12-16T10:09:31Z,2022-12-16T15:24:29.000+06:00,2022-12-16T16:08:54.000+06:00,0.740277778,692147,-60806,0.307692308,Testing,,,,
3772662198,3779911676,Lint and Unit tests,Fix issue with updating timetrigger without --cron flag,Fix issue with updating timetrigger without --cron flag,2022-12-24T19:31:28Z,2022-12-26T11:33:29Z,0.055833333,3.827222222,40.03361111,12,7,Run unit tests,2022-12-24T19:28:17Z,2022-12-24T19:31:27Z,2022-12-25T01:31:27.000+06:00,2022-12-25T01:30:58.000+06:00,-0.008055556,144121,13577,0.583333333,Testing,,,,
3799177144,3799183126,Fission CI,Change cron syntax to standard format,Change cron syntax to standard format,2022-12-29T09:04:23Z,2023-01-02T13:44:00Z,1.003055556,101.6475,100.6602778,52,16,Integration tests,2022-12-29T08:04:23Z,2022-12-29T09:04:07Z,2022-12-29T14:09:35.000+06:00,2022-12-29T15:03:32.000+06:00,0.899166667,362377,362320,0.307692308,Testing,,,,
